Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR1293335,MMRS90191266ST-27-0-0,WGS,75,79467424,PRJEB12449,SAMEA3879569,70635038,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364907,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879569,ERS1066703,Illumina,ERS1066703,ERP013933,stool sample
ERR1293336,MMRS90191266ST-27-0-0,WGS,75,79357379,PRJEB12449,SAMEA3879569,69935648,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364908,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879569,ERS1066703,Illumina,ERS1066703,ERP013933,stool sample
ERR1293337,MMRS85438660ST-27-0-0,WGS,77,59271131,PRJEB12449,SAMEA3879570,51567530,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364909,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879570,ERS1066704,Illumina,ERS1066704,ERP013933,stool sample
ERR1293338,MMRS85438660ST-27-0-0,WGS,78,59203428,PRJEB12449,SAMEA3879570,51483391,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364910,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879570,ERS1066704,Illumina,ERS1066704,ERP013933,stool sample
ERR1293339,MMRS85438660ST-27-0-0,WGS,71,77899379,PRJEB12449,SAMEA3879570,69314326,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364911,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879570,ERS1066704,Illumina,ERS1066704,ERP013933,stool sample
ERR1293340,MMRS85438660ST-27-0-0,WGS,77,59475640,PRJEB12449,SAMEA3879570,52231359,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364912,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879570,ERS1066704,Illumina,ERS1066704,ERP013933,stool sample
ERR1293341,MMRS88581325ST-27-0-0,WGS,78,49356791,PRJEB12449,SAMEA3879571,42784087,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364913,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879571,ERS1066705,Illumina,ERS1066705,ERP013933,stool sample
ERR1293342,MMRS88581325ST-27-0-0,WGS,78,55169398,PRJEB12449,SAMEA3879571,48112014,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364914,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879571,ERS1066705,Illumina,ERS1066705,ERP013933,stool sample
ERR1293357,MMRS41266697ST-27-0-0,WGS,74,62850212,PRJEB12449,SAMEA3879575,55669868,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364929,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879575,ERS1066709,Illumina,ERS1066709,ERP013933,stool sample
ERR1293358,MMRS41266697ST-27-0-0,WGS,74,60762601,PRJEB12449,SAMEA3879575,53762163,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364930,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879575,ERS1066709,Illumina,ERS1066709,ERP013933,stool sample
ERR1293359,MMRS41266697ST-27-0-0,WGS,74,58445561,PRJEB12449,SAMEA3879575,51762643,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364931,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879575,ERS1066709,Illumina,ERS1066709,ERP013933,stool sample
ERR1293360,MMRS41266697ST-27-0-0,WGS,74,58536091,PRJEB12449,SAMEA3879575,51759994,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364932,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879575,ERS1066709,Illumina,ERS1066709,ERP013933,stool sample
ERR1293361,MMRS95479054ST-27-0-0,WGS,74,70181611,PRJEB12449,SAMEA3879576,61796102,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364933,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879576,ERS1066710,Illumina,ERS1066710,ERP013933,stool sample
ERR1293362,MMRS95479054ST-27-0-0,WGS,73,71145584,PRJEB12449,SAMEA3879576,63274068,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364934,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879576,ERS1066710,Illumina,ERS1066710,ERP013933,stool sample
ERR1293363,MMRS95479054ST-27-0-0,WGS,73,69882109,PRJEB12449,SAMEA3879576,62114992,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364935,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879576,ERS1066710,Illumina,ERS1066710,ERP013933,stool sample
ERR1293364,MMRS95479054ST-27-0-0,WGS,73,70665429,PRJEB12449,SAMEA3879576,62827235,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364936,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879576,ERS1066710,Illumina,ERS1066710,ERP013933,stool sample
ERR1293365,MMRS93621581ST-27-0-0,WGS,76,78912295,PRJEB12449,SAMEA3879577,71424114,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364937,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879577,ERS1066711,Illumina,ERS1066711,ERP013933,stool sample
ERR1293366,MMRS93621581ST-27-0-0,WGS,76,74840354,PRJEB12449,SAMEA3879577,67934339,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364938,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879577,ERS1066711,Illumina,ERS1066711,ERP013933,stool sample
ERR1293367,MMRS93621581ST-27-0-0,WGS,76,79792150,PRJEB12449,SAMEA3879577,71904194,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364939,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879577,ERS1066711,Illumina,ERS1066711,ERP013933,stool sample
ERR1293368,MMRS93621581ST-27-0-0,WGS,75,76092412,PRJEB12449,SAMEA3879577,69186555,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364940,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879577,ERS1066711,Illumina,ERS1066711,ERP013933,stool sample
ERR1293369,MMRS14602194ST-27-0-0,WGS,78,63717275,PRJEB12449,SAMEA3879578,55977988,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364941,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879578,ERS1066712,Illumina,ERS1066712,ERP013933,stool sample
ERR1293370,MMRS14602194ST-27-0-0,WGS,78,71058409,PRJEB12449,SAMEA3879578,62743499,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364942,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879578,ERS1066712,Illumina,ERS1066712,ERP013933,stool sample
ERR1293398,MMRS71238091ST-27-0-0,WGS,78,60609515,PRJEB12449,SAMEA3879585,52187995,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364970,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879585,ERS1066719,Illumina,ERS1066719,ERP013933,stool sample
ERR1293399,MMRS71238091ST-27-0-0,WGS,78,66206317,PRJEB12449,SAMEA3879585,56553747,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364971,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879585,ERS1066719,Illumina,ERS1066719,ERP013933,stool sample
ERR1293400,MMRS71238091ST-27-0-0,WGS,78,65095552,PRJEB12449,SAMEA3879585,56287514,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364972,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879585,ERS1066719,Illumina,ERS1066719,ERP013933,stool sample
ERR1293401,MMRS92544445ST-27-0-0,WGS,79,71531878,PRJEB12449,SAMEA3879586,61171611,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364973,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879586,ERS1066720,Illumina,ERS1066720,ERP013933,stool sample
ERR1293402,MMRS92544445ST-27-0-0,WGS,79,72446009,PRJEB12449,SAMEA3879586,61718822,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364974,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879586,ERS1066720,Illumina,ERS1066720,ERP013933,stool sample
ERR1293403,MMRS92544445ST-27-0-0,WGS,73,84255633,PRJEB12449,SAMEA3879586,73724699,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364975,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879586,ERS1066720,Illumina,ERS1066720,ERP013933,stool sample
ERR1293404,MMRS92544445ST-27-0-0,WGS,79,74219595,PRJEB12449,SAMEA3879586,64020496,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364976,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879586,ERS1066720,Illumina,ERS1066720,ERP013933,stool sample
ERR1293405,MMRS38861560ST-27-0-0,WGS,76,73527571,PRJEB12449,SAMEA3879587,64829455,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364977,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879587,ERS1066721,Illumina,ERS1066721,ERP013933,stool sample
ERR1293406,MMRS38861560ST-27-0-0,WGS,76,68959533,PRJEB12449,SAMEA3879587,60789901,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364978,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879587,ERS1066721,Illumina,ERS1066721,ERP013933,stool sample
ERR1293407,MMRS38861560ST-27-0-0,WGS,76,71386917,PRJEB12449,SAMEA3879587,62915915,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364979,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879587,ERS1066721,Illumina,ERS1066721,ERP013933,stool sample
ERR1293408,MMRS38861560ST-27-0-0,WGS,76,68460106,PRJEB12449,SAMEA3879587,60298574,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-02-24,2018-11-16,human-associated habitat,feces,feces,ERX1364980,USA,North America,USA,39N,77W,human-gut,EMBL,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879587,ERS1066721,Illumina,ERS1066721,ERP013933,stool sample
