Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR1398145,H3M514142,WGS,250,6675344000,PRJEB13870,SAMEA3951793,3611317872,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469404,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951793,ERS1138927,pyrosequencing,ERS1138927,ERP015450,human gut
ERR1398147,nHM612836,WGS,250,6600040750,PRJEB13870,SAMEA3951701,3707118614,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469406,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951701,ERS1138835,pyrosequencing,ERS1138835,ERP015450,human gut
ERR1398149,H3M515936,WGS,250,5048172250,PRJEB13870,SAMEA3951749,2619258460,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469408,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951749,ERS1138883,pyrosequencing,ERS1138883,ERP015450,human gut
ERR1398151,H2M513936,WGS,250,4901427000,PRJEB13870,SAMEA3951737,2894804910,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469410,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951737,ERS1138871,pyrosequencing,ERS1138871,ERP015450,human gut
ERR1398154,H3M420126,WGS,250,7109574000,PRJEB13870,SAMEA3951782,3803842588,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469413,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951782,ERS1138916,pyrosequencing,ERS1138916,ERP015450,human gut
ERR1398156,H1M512836,WGS,250,5313161500,PRJEB13870,SAMEA3951682,2730284715,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469415,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951682,ERS1138816,pyrosequencing,ERS1138816,ERP015450,human gut
ERR1398159,H2M413915,WGS,250,6388091000,PRJEB13870,SAMEA3951716,3558754823,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469418,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951716,ERS1138850,pyrosequencing,ERS1138850,ERP015450,human gut
ERR1398161,nHF612722,WGS,250,5188066250,PRJEB13870,SAMEA3951617,2764244807,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469420,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951617,ERS1138751,pyrosequencing,ERS1138751,ERP015450,human gut
ERR1398163,H3M516105,WGS,250,5323581750,PRJEB13870,SAMEA3951765,2753006438,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469422,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951765,ERS1138899,pyrosequencing,ERS1138899,ERP015450,human gut
ERR1398165,H1M414905,WGS,250,5252077500,PRJEB13870,SAMEA3951651,2713906381,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469424,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951651,ERS1138785,pyrosequencing,ERS1138785,ERP015450,human gut
ERR1398166,H2MX14928,WGS,250,5074407750,PRJEB13870,SAMEA3951729,2644620886,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469425,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951729,ERS1138863,pyrosequencing,ERS1138863,ERP015450,human gut
ERR1398168,H3M515123,WGS,250,6632874000,PRJEB13870,SAMEA3951779,3572037366,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469427,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951779,ERS1138913,pyrosequencing,ERS1138913,ERP015450,human gut
ERR1398171,H1M513729,WGS,250,5428238000,PRJEB13870,SAMEA3951675,2817783881,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469430,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951675,ERS1138809,pyrosequencing,ERS1138809,ERP015450,human gut
ERR1398172,H3M515137,WGS,250,5625993750,PRJEB13870,SAMEA3951750,2993644326,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469431,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951750,ERS1138884,pyrosequencing,ERS1138884,ERP015450,human gut
ERR1398176,H3M516113,WGS,250,6853805500,PRJEB13870,SAMEA3951771,3798474089,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469435,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951771,ERS1138905,pyrosequencing,ERS1138905,ERP015450,human gut
ERR1398177,H2M515822,WGS,250,5613903250,PRJEB13870,SAMEA3951723,2983890851,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469436,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951723,ERS1138857,pyrosequencing,ERS1138857,ERP015450,human gut
ERR1398178,nHM511730,WGS,250,5187490750,PRJEB13870,SAMEA3951621,2727111913,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469437,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951621,ERS1138755,pyrosequencing,ERS1138755,ERP015450,human gut
ERR1398186,H3M515915,WGS,250,6724967750,PRJEB13870,SAMEA3951755,3632966969,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469445,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951755,ERS1138889,pyrosequencing,ERS1138889,ERP015450,human gut
ERR1398188,H1M412809,WGS,250,6769557000,PRJEB13870,SAMEA3951655,3885564481,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469447,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951655,ERS1138789,pyrosequencing,ERS1138789,ERP015450,human gut
ERR1398190,H1M413802,WGS,250,5121915000,PRJEB13870,SAMEA3951648,2564939308,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469449,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951648,ERS1138782,pyrosequencing,ERS1138782,ERP015450,human gut
ERR1398198,nHM412703,WGS,250,6845201250,PRJEB13870,SAMEA3951632,3859817124,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469457,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951632,ERS1138766,pyrosequencing,ERS1138766,ERP015450,human gut
ERR1398199,H2M513937,WGS,250,5128493250,PRJEB13870,SAMEA3951738,2701316746,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469458,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951738,ERS1138872,pyrosequencing,ERS1138872,ERP015450,human gut
ERR1398213,nHM412839,WGS,250,6195786500,PRJEB13870,SAMEA3951645,3429622481,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469472,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951645,ERS1138779,pyrosequencing,ERS1138779,ERP015450,human gut
ERR1398214,nHM412716,WGS,250,5220750000,PRJEB13870,SAMEA3951613,2751710546,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469473,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951613,ERS1138747,pyrosequencing,ERS1138747,ERP015450,human gut
ERR1398215,H1M511833,WGS,250,4962995500,PRJEB13870,SAMEA3951679,2610613955,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469474,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951679,ERS1138813,pyrosequencing,ERS1138813,ERP015450,human gut
ERR1398216,H3M615747,WGS,250,5228819000,PRJEB13870,SAMEA3951748,2769760894,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469475,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951748,ERS1138882,pyrosequencing,ERS1138882,ERP015450,human gut
ERR1398217,nHM511738,WGS,250,5736844500,PRJEB13870,SAMEA3951626,3061170807,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469476,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951626,ERS1138760,pyrosequencing,ERS1138760,ERP015450,human gut
ERR1398220,H2M513933,WGS,250,5454076500,PRJEB13870,SAMEA3951734,2936858660,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469479,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951734,ERS1138868,pyrosequencing,ERS1138868,ERP015450,human gut
ERR1398223,nHF611623,WGS,250,5605701500,PRJEB13870,SAMEA3951618,2897006413,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469482,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951618,ERS1138752,pyrosequencing,ERS1138752,ERP015450,human gut
ERR1398227,H3M616848,WGS,250,4998065000,PRJEB13870,SAMEA3951796,2494290351,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469486,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951796,ERS1138930,pyrosequencing,ERS1138930,ERP015450,human gut
ERR1398228,H2M513938,WGS,250,4942851750,PRJEB13870,SAMEA3951739,2579439916,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469487,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951739,ERS1138873,pyrosequencing,ERS1138873,ERP015450,human gut
ERR1398231,H1M613825,WGS,250,5098414500,PRJEB13870,SAMEA3951671,2797306554,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469490,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951671,ERS1138805,pyrosequencing,ERS1138805,ERP015450,human gut
ERR1398242,nHF611710,WGS,250,4988493750,PRJEB13870,SAMEA3951609,2689703257,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469501,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951609,ERS1138743,pyrosequencing,ERS1138743,ERP015450,human gut
ERR1398255,H1M213648,WGS,250,5228020750,PRJEB13870,SAMEA3951694,2603612554,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469514,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951694,ERS1138828,pyrosequencing,ERS1138828,ERP015450,human gut
ERR1398257,nHM511825,WGS,250,5534431000,PRJEB13870,SAMEA3951700,2755265840,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469516,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951700,ERS1138834,pyrosequencing,ERS1138834,ERP015450,human gut
ERR1398261,H3M615132,WGS,250,5477242000,PRJEB13870,SAMEA3951787,2695088572,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469520,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951787,ERS1138921,pyrosequencing,ERS1138921,ERP015450,human gut
